symbol,trading_date,open,high,low,close,volume
HDFCBANK,2020-02-04,599.0,617.0,599.0,614.9,20897704
HDFCBANK,2020-02-05,617.45,624.0,613.65,622.325,18020682
HDFCBANK,2020-02-06,622.325,624.35,618.6,619.9,11827550
HDFCBANK,2020-02-07,623.0,623.5,615.8,621.1,6815448
HDFCBANK,2020-02-10,621.475,621.475,613.025,620.15,9219834
HDFCBANK,2020-02-11,621.65,627.5,619.025,620.3,11613520
HDFCBANK,2020-02-12,622.6,626.45,622.025,624.5,6297930
HDFCBANK,2020-02-13,629.95,629.95,616.8,620.7,9112140
HDFCBANK,2020-02-14,621.6,624.2,607.5,609.675,14688858
HDFCBANK,2020-02-17,612.5,616.5,607.225,608.575,10152690
HDFCBANK,2020-02-18,608.45,609.25,601.75,606.625,10529116
HDFCBANK,2020-02-19,611.25,615.0,606.95,613.6,10012268
HDFCBANK,2020-02-20,615.0,615.0,607.05,608.55,11123414
HDFCBANK,2020-02-24,604.475,607.375,600.0,604.975,16568084
HDFCBANK,2020-02-25,602.0,604.5,599.0,600.15,13886680
HDFCBANK,2020-02-26,598.75,602.35,592.825,599.625,13814786
HDFCBANK,2020-02-27,597.5,601.25,590.5,599.725,20655098
HDFCBANK,2020-02-28,587.75,592.5,585.05,588.825,24313056
HDFCBANK,2020-03-02,600.1,600.575,583.075,589.8,14664898
HDFCBANK,2020-03-03,587.5,592.675,584.0,590.9,22369550
HDFCBANK,2020-03-04,589.175,590.0,566.55,574.425,34288870
HDFCBANK,2020-03-05,576.5,582.5,571.375,575.675,19549708
HDFCBANK,2020-03-06,562.5,570.45,550.5,567.45,23053566
HDFCBANK,2020-03-09,555.0,559.2,532.5,553.65,34420590
HDFCBANK,2020-03-11,552.5,560.0,546.0,556.9,35538240
HDFCBANK,2020-03-12,537.5,540.0,501.725,510.65,59000770
HDFCBANK,2020-03-13,490.025,540.725,459.6,534.9,66342364
HDFCBANK,2020-03-16,517.5,518.5,497.5,499.75,31986322
HDFCBANK,2020-03-17,504.0,505.0,477.35,487.55,42676838
HDFCBANK,2020-03-18,492.5,496.5,432.5,438.45,61181406
HDFCBANK,2020-03-19,423.5,459.975,397.5,447.775,67220048
HDFCBANK,2020-03-20,437.5,457.3,412.275,441.425,88637464
HDFCBANK,2020-03-23,397.3,419.375,382.5,385.775,50276954
HDFCBANK,2020-03-24,397.625,405.0,369.375,383.85,61057272
HDFCBANK,2020-03-25,385.225,433.725,377.625,428.375,47228042
HDFCBANK,2020-03-26,435.05,468.85,420.5,450.55,57043156
HDFCBANK,2020-03-27,472.475,494.325,436.05,452.225,55235936
HDFCBANK,2020-03-30,440.0,443.5,414.0,415.825,39268444
HDFCBANK,2020-03-31,426.9,436.8,419.0,430.95,35211092
HDFCBANK,2020-04-01,431.925,431.925,410.0,414.825,29103504
HDFCBANK,2020-04-03,421.5,422.0,405.0,406.925,34996280
HDFCBANK,2020-04-07,437.0,453.65,422.675,448.05,60412638
HDFCBANK,2020-04-08,439.975,472.5,433.05,444.45,56219352
HDFCBANK,2020-04-09,456.5,465.45,445.0,462.525,44457146
HDFCBANK,2020-04-13,467.0,473.35,443.1,447.675,34158056
HDFCBANK,2020-04-15,465.25,465.25,421.5,431.65,57978752
HDFCBANK,2020-04-16,432.5,445.35,428.125,439.875,53854396
HDFCBANK,2020-04-17,457.5,460.0,443.625,455.15,55883462
HDFCBANK,2020-04-20,475.5,480.475,467.5,472.425,66232986
HDFCBANK,2020-04-21,462.5,467.0,454.0,460.825,33178006
HDFCBANK,2020-04-22,459.575,466.5,453.65,464.3,38289354
HDFCBANK,2020-04-23,467.5,479.25,456.275,477.475,40901222
HDFCBANK,2020-04-24,466.5,479.2,463.0,469.025,33284568
HDFCBANK,2020-04-27,472.575,478.7,463.15,464.85,27421072
HDFCBANK,2020-04-28,471.9,471.9,461.0,465.7,29441436
HDFCBANK,2020-04-29,467.5,496.35,467.05,488.55,55877778
HDFCBANK,2020-04-30,500.7,509.5,496.05,500.9,43793134
HDFCBANK,2020-05-04,478.75,480.0,458.75,461.5,26722324
HDFCBANK,2020-05-05,469.0,472.0,454.025,455.725,29672858
HDFCBANK,2020-05-06,459.5,475.0,452.825,473.2,33785846
HDFCBANK,2020-05-07,470.25,471.65,460.675,462.5,21831730
HDFCBANK,2020-05-08,471.0,471.975,462.6,464.525,20807484
HDFCBANK,2020-05-11,468.5,477.0,457.0,457.9,28550784
HDFCBANK,2020-05-12,450.5,454.7,435.55,450.775,49568418
HDFCBANK,2020-05-13,475.5,480.0,461.05,463.825,44346966
HDFCBANK,2020-05-14,449.0,455.5,445.0,446.85,39554890
HDFCBANK,2020-05-15,445.25,446.2,437.5,444.075,24349628
HDFCBANK,2020-05-18,444.0,444.0,415.65,418.325,46649964
HDFCBANK,2020-05-19,430.425,433.65,413.05,415.325,47460692
HDFCBANK,2020-05-20,418.225,432.0,416.1,428.55,40014306
HDFCBANK,2020-05-21,430.725,442.0,426.15,429.775,48478908
HDFCBANK,2020-05-22,425.0,435.15,416.525,419.425,42047432
HDFCBANK,2020-05-26,428.5,435.875,424.375,426.2,38005152
HDFCBANK,2020-05-27,429.95,454.9,428.575,451.825,56025754
HDFCBANK,2020-05-28,460.0,475.0,456.975,472.625,75488806
HDFCBANK,2020-05-29,472.0,477.5,461.725,475.825,53025166
HINDUNILVR,2020-02-03,2074.8999,2195.55,2074.8999,2178.95,4012542
HINDUNILVR,2020-02-04,2177.0,2204.2,2140.0,2155.6001,1932121
HINDUNILVR,2020-02-05,2167.3999,2184.0,2153.8999,2160.3,1514368
HINDUNILVR,2020-02-06,2166.0,2196.25,2134.05,2156.3999,1302116
HINDUNILVR,2020-02-07,2165.0,2172.0,2141.6001,2159.95,908152
HINDUNILVR,2020-02-10,2160.1001,2189.55,2151.7,2159.3,1389847
HINDUNILVR,2020-02-11,2169.0,2179.6499,2147.7,2152.6499,777506
HINDUNILVR,2020-02-12,2157.1001,2272.0,2155.0,2260.3501,4753325
HINDUNILVR,2020-02-13,2256.0,2288.95,2233.05,2283.3999,2950407
HINDUNILVR,2020-02-14,2273.0,2297.6001,2246.25,2255.05,1728651
HINDUNILVR,2020-02-17,2248.0,2289.0,2243.2,2252.6001,1420851
HINDUNILVR,2020-02-18,2252.6001,2262.95,2222.1001,2234.3999,1194605
HINDUNILVR,2020-02-19,2250.2,2308.2,2241.25,2292.1499,1299800
HINDUNILVR,2020-02-20,2282.2,2289.95,2242.5,2248.25,1555224
HINDUNILVR,2020-02-24,2236.8,2262.0,2210.1001,2215.1499,1409245
HINDUNILVR,2020-02-25,2239.8999,2279.7,2225.75,2233.6001,2237493
HINDUNILVR,2020-02-26,2238.8,2255.7,2202.3501,2236.2,2896154
HINDUNILVR,2020-02-27,2241.95,2259.7,2200.0,2254.95,2446802
HINDUNILVR,2020-02-28,2191.1001,2229.3999,2155.0,2174.75,3837330
HINDUNILVR,2020-03-02,2190.0,2241.95,2141.8501,2159.45,1707337
HINDUNILVR,2020-03-03,2171.8999,2189.6001,2141.7,2166.6499,1753148
HINDUNILVR,2020-03-04,2179.0,2185.05,2152.0,2175.8501,1515878
HINDUNILVR,2020-03-05,2185.0,2258.6499,2181.8501,2218.0,2272645
HINDUNILVR,2020-03-06,2185.0,2250.0,2159.25,2188.8999,2479414
HINDUNILVR,2020-03-09,2140.0,2169.6001,2112.0,2121.5,2485118
HINDUNILVR,2020-03-11,2066.0,2169.45,2066.0,2155.0,2861629
HINDUNILVR,2020-03-12,2102.3999,2123.0,2031.65,2055.95,3655780
HINDUNILVR,2020-03-13,1970.0,2120.0,1888.1,2033.2,3667035
HINDUNILVR,2020-03-16,2000.0,2039.2,1933.9,1941.9,2948679
HINDUNILVR,2020-03-17,1955.55,2088.0,1951.95,2004.05,3732382
HINDUNILVR,2020-03-18,2034.05,2063.8,1909.35,1923.8,3910994
HINDUNILVR,2020-03-19,1894.3,1899.0,1757.3,1838.3,5095006
HINDUNILVR,2020-03-20,1850.0,2078.8999,1850.0,2051.7,4252245
HINDUNILVR,2020-03-23,1950.0,1985.05,1850.0,1869.7,3574673
HINDUNILVR,2020-03-24,1975.0,2070.95,1930.0,2027.85,5788124
HINDUNILVR,2020-03-25,2010.05,2138.95,2001.65,2088.1499,3959038
HINDUNILVR,2020-03-26,2089.0,2250.0,2060.0,2194.8999,3201540
HINDUNILVR,2020-03-27,2239.0,2267.6499,2120.5,2140.55,2918646
HINDUNILVR,2020-03-30,2123.0,2213.0,2102.8501,2184.3501,2809606
HINDUNILVR,2020-03-31,2234.8,2313.0,2185.0,2298.5,2809269
HINDUNILVR,2020-04-01,2293.2,2324.8999,2158.05,2179.6499,2774626
HINDUNILVR,2020-04-03,2234.0,2254.1001,2127.95,2154.1001,4121436
HINDUNILVR,2020-04-07,2220.0,2460.0,2220.0,2444.8999,8510114
HINDUNILVR,2020-04-08,2432.0,2614.3,2417.3999,2460.8501,9791862
HINDUNILVR,2020-04-09,2499.95,2500.0,2345.0,2372.25,4770068
HINDUNILVR,2020-04-13,2381.0,2423.0,2315.0,2346.45,3249551
HINDUNILVR,2020-04-15,2425.95,2516.6001,2381.5,2487.55,29485531
HINDUNILVR,2020-04-16,2466.0,2526.1499,2421.1001,2436.1001,5388243
HINDUNILVR,2020-04-17,2498.8,2498.8,2354.05,2385.0,4540936
HINDUNILVR,2020-04-20,2420.0,2420.0,2321.0,2336.55,2985268
HINDUNILVR,2020-04-21,2283.0,2378.0,2282.0,2317.3999,3227335
HINDUNILVR,2020-04-22,2317.95,2399.95,2275.6499,2386.1499,2837815
HINDUNILVR,2020-04-23,2389.0,2413.0,2308.05,2317.5,4095570
HINDUNILVR,2020-04-24,2311.0,2338.0,2280.0,2283.1001,2169013
HINDUNILVR,2020-04-27,2305.0,2329.3999,2283.25,2320.45,2013715
HINDUNILVR,2020-04-28,2338.6499,2338.6499,2267.0,2289.95,2164023
HINDUNILVR,2020-04-29,2290.0,2291.7,2221.0,2231.75,3642151
HINDUNILVR,2020-04-30,2272.0,2272.0,2160.0,2195.0,8448047
HINDUNILVR,2020-05-04,2130.0,2160.0,2066.0,2082.6499,8474573
HINDUNILVR,2020-05-05,2101.2,2121.0,2033.1,2041.5,4304136
HINDUNILVR,2020-05-06,2049.95,2073.0,2000.0,2010.2,5127656
HINDUNILVR,2020-05-07,1950.1,2007.0,1902.0,1992.05,185669922
HINDUNILVR,2020-05-08,2074.95,2098.0,2036.0,2089.45,16100226
HINDUNILVR,2020-05-11,2083.0,2116.55,2035.95,2048.0,11158755
HINDUNILVR,2020-05-12,2020.0,2027.85,1985.0,2011.55,14881008
HINDUNILVR,2020-05-13,2075.0,2075.0,1975.4,1995.75,8432979
HINDUNILVR,2020-05-14,1988.0,2026.55,1980.65,2006.05,8510002
HINDUNILVR,2020-05-15,2015.0,2037.65,2006.0,2032.1,5491136
HINDUNILVR,2020-05-18,2041.5,2047.85,1988.6,2005.25,7675561
HINDUNILVR,2020-05-19,2018.0,2024.8,1968.1,1975.55,5963193
HINDUNILVR,2020-05-20,1975.55,2010.0,1975.0,1990.85,3926496
HINDUNILVR,2020-05-21,1999.0,2003.4,1955.2,1970.9,4261625
HINDUNILVR,2020-05-22,1975.0,1995.05,1958.0,1987.9,5339946
HINDUNILVR,2020-05-26,2004.95,2020.0,1975.0,1977.8,4628932
HINDUNILVR,2020-05-27,1990.0,2005.1,1961.0,1998.1,4261645
HINDUNILVR,2020-05-28,2000.0,2015.0,1990.0,2009.95,5500796
HINDUNILVR,2020-05-29,2009.0,2068.0,2000.0,2057.3501,8778345
ICICIBANK,2020-02-03,504.0,519.15,502.0,515.55,22531888
ICICIBANK,2020-02-04,520.0,534.65,516.65,530.8,17781475
ICICIBANK,2020-02-05,529.05,540.4,525.7,539.1,18782476
ICICIBANK,2020-02-06,540.35,547.0,536.25,541.6,15296851
ICICIBANK,2020-02-07,540.95,541.75,535.15,536.45,8297149
ICICIBANK,2020-02-10,538.65,542.25,530.5,533.95,12536053
ICICIBANK,2020-02-11,537.7,544.8,537.5,539.75,11243552
ICICIBANK,2020-02-12,545.8,550.7,542.7,549.3,14026335
ICICIBANK,2020-02-13,549.0,549.0,538.0,541.0,9227235
ICICIBANK,2020-02-14,541.25,548.65,536.55,545.8,14458649
ICICIBANK,2020-02-17,543.0,545.35,537.75,541.6,7793293
ICICIBANK,2020-02-18,541.0,544.4,536.0,541.2,15918303
ICICIBANK,2020-02-19,543.5,546.5,540.5,544.8,8704234
ICICIBANK,2020-02-20,545.5,549.35,541.8,547.0,13588526
ICICIBANK,2020-02-24,539.5,541.85,527.55,529.85,16940750
ICICIBANK,2020-02-25,532.45,538.8,525.3,530.95,14942960
ICICIBANK,2020-02-26,526.85,529.35,522.2,523.7,15743918
ICICIBANK,2020-02-27,522.8,523.3,512.65,515.35,26315054
ICICIBANK,2020-02-28,501.6,506.85,492.2,497.25,32737933
ICICIBANK,2020-03-02,508.25,520.55,498.45,506.1,28642076
ICICIBANK,2020-03-03,509.85,519.5,508.5,514.75,19661945
ICICIBANK,2020-03-04,517.5,517.5,497.05,508.35,21883404
ICICIBANK,2020-03-05,509.75,511.15,500.0,504.5,16671516
ICICIBANK,2020-03-06,485.0,496.8,477.3,486.35,31024353
ICICIBANK,2020-03-09,475.0,475.0,442.95,457.75,42027175
ICICIBANK,2020-03-11,450.0,471.75,449.6,465.65,31018779
ICICIBANK,2020-03-12,438.0,445.95,416.0,425.65,50757033
ICICIBANK,2020-03-13,401.0,464.75,395.2,447.2,67104335
ICICIBANK,2020-03-16,424.2,424.2,397.45,402.9,34833637
ICICIBANK,2020-03-17,407.0,408.45,364.0,367.25,47232699
ICICIBANK,2020-03-18,369.1,375.5,342.3,355.05,61202289
ICICIBANK,2020-03-19,336.1,369.6,323.0,338.55,57985870
ICICIBANK,2020-03-20,328.0,359.8,323.0,345.7,88640642
ICICIBANK,2020-03-23,311.15,313.7,280.0,284.0,56867949
ICICIBANK,2020-03-24,295.3,305.0,268.3,296.5,67895418
ICICIBANK,2020-03-25,284.0,334.15,281.6,316.9,66544138
ICICIBANK,2020-03-26,322.0,364.4,314.25,330.25,76173940
ICICIBANK,2020-03-27,355.8,359.55,326.0,339.85,72889985
ICICIBANK,2020-03-30,330.1,333.9,311.1,313.4,36559880
ICICIBANK,2020-03-31,324.7,334.85,316.0,323.75,46279768
ICICIBANK,2020-04-01,319.0,323.75,308.1,311.15,33141186
ICICIBANK,2020-04-03,309.5,309.5,281.5,286.65,57326314
ICICIBANK,2020-04-07,308.3,329.6,296.85,326.1,57661076
ICICIBANK,2020-04-08,322.85,352.75,315.1,318.95,73931321
ICICIBANK,2020-04-09,332.4,345.0,322.65,342.7,52431174
ICICIBANK,2020-04-13,341.05,345.8,329.25,330.65,30994190
ICICIBANK,2020-04-15,342.7,351.9,325.0,327.35,49132329
ICICIBANK,2020-04-16,325.3,347.8,319.35,342.0,56494027
ICICIBANK,2020-04-17,362.0,385.5,349.05,375.55,69006835
ICICIBANK,2020-04-20,376.0,378.9,357.0,361.3,55810736
ICICIBANK,2020-04-21,341.0,346.2,328.0,331.85,50118175
ICICIBANK,2020-04-22,326.0,338.0,323.05,335.95,49115085
ICICIBANK,2020-04-23,340.25,354.8,338.0,352.95,45953398
ICICIBANK,2020-04-24,337.9,343.25,331.5,334.85,38513206
ICICIBANK,2020-04-27,339.3,352.9,338.0,347.9,38980019
ICICIBANK,2020-04-28,353.75,362.85,350.25,359.85,32933194
ICICIBANK,2020-04-29,353.0,376.5,351.65,370.45,39341745
ICICIBANK,2020-04-30,382.0,392.95,374.15,380.15,45734705
ICICIBANK,2020-05-04,359.0,359.0,336.0,338.05,38837299
ICICIBANK,2020-05-05,348.0,348.0,329.55,330.85,45069968
ICICIBANK,2020-05-06,331.5,345.55,325.25,341.4,49952812
ICICIBANK,2020-05-07,337.0,342.9,333.7,336.75,27656346
ICICIBANK,2020-05-08,344.0,352.5,333.7,337.7,42968091
ICICIBANK,2020-05-11,341.0,343.55,318.2,320.15,83665601
ICICIBANK,2020-05-12,318.3,324.4,308.0,321.2,69072308
ICICIBANK,2020-05-13,343.5,348.4,332.3,338.05,72816461
ICICIBANK,2020-05-14,330.0,334.5,325.65,327.4,33999095
ICICIBANK,2020-05-15,329.3,330.55,318.8,322.7,31828868
ICICIBANK,2020-05-18,320.0,320.5,293.25,298.5,74034133
ICICIBANK,2020-05-19,307.05,311.5,297.1,300.3,61827491
ICICIBANK,2020-05-20,299.0,308.25,297.5,305.65,42238419
ICICIBANK,2020-05-21,306.0,312.8,302.0,304.4,43075357
ICICIBANK,2020-05-22,301.0,307.7,285.55,291.05,80358245
ICICIBANK,2020-05-26,296.05,297.9,290.0,292.7,46681705
ICICIBANK,2020-05-27,296.1,321.95,294.85,318.85,80541990
ICICIBANK,2020-05-28,322.25,329.75,320.75,326.85,66136408
ICICIBANK,2020-05-29,322.9,334.3,320.0,331.95,60487477
INFY,2020-02-03,782.0,790.95,764.5,767.4,6416745
INFY,2020-02-04,770.1,789.9,770.1,787.85,5771311
INFY,2020-02-05,781.0,786.0,774.4,784.55,6310409
INFY,2020-02-06,784.35,786.8,770.0,771.35,7341622
INFY,2020-02-07,775.95,778.85,771.0,777.3,2853344
INFY,2020-02-10,774.0,778.0,769.75,773.2,3827682
INFY,2020-02-11,779.0,779.1,769.2,773.55,4312817
INFY,2020-02-12,775.8,783.25,775.1,781.05,2948825
INFY,2020-02-13,785.0,794.0,782.2,792.25,4387430
INFY,2020-02-14,794.5,799.2,784.6,786.45,5321680
INFY,2020-02-17,790.3,793.45,783.3,789.45,2929629
INFY,2020-02-18,785.0,799.05,783.65,797.65,5083346
INFY,2020-02-19,800.0,804.85,796.15,800.45,3985192
INFY,2020-02-20,803.25,806.1,793.85,797.0,4564569
INFY,2020-02-24,800.1,811.6,792.15,795.85,6627536
INFY,2020-02-25,799.0,806.0,795.4,798.4,6996695
INFY,2020-02-26,793.95,801.45,780.5,782.75,8760569
INFY,2020-02-27,778.0,780.75,772.2,777.85,5223386
INFY,2020-02-28,750.0,756.8,722.05,731.7,14123957
INFY,2020-03-02,737.0,765.9,733.75,741.05,9821523
INFY,2020-03-03,755.0,759.0,741.25,747.0,7826587
INFY,2020-03-04,753.9,761.5,745.55,758.75,11013444
INFY,2020-03-05,763.75,773.55,751.75,754.6,7755293
INFY,2020-03-06,741.0,744.0,729.1,738.95,9216022
INFY,2020-03-09,724.5,725.85,697.0,704.45,10308654
INFY,2020-03-11,690.65,695.95,669.05,686.0,16165009
INFY,2020-03-12,668.0,670.0,627.5,631.2,13965574
INFY,2020-03-13,592.0,667.0,570.0,642.35,16903113
INFY,2020-03-16,622.0,622.15,580.0,583.15,19140152
INFY,2020-03-17,588.1,592.0,550.0,554.95,16059887
INFY,2020-03-18,568.0,578.0,528.0,534.3,15390183
INFY,2020-03-19,509.25,558.0,509.25,545.55,16583991
INFY,2020-03-20,549.5,617.45,548.0,585.2,21354894
INFY,2020-03-23,540.0,560.95,515.9,526.45,17146150
INFY,2020-03-24,522.0,601.15,522.0,589.8,20027097
INFY,2020-03-25,597.0,635.0,565.7,606.2,18339548
INFY,2020-03-26,615.0,650.85,612.1,643.0,14843813
INFY,2020-03-27,665.05,674.9,642.25,652.7,13495283
INFY,2020-03-30,625.1,663.5,621.1,626.7,14624804
INFY,2020-03-31,650.0,662.0,633.7,641.5,15175521
INFY,2020-04-01,634.35,637.5,594.0,602.8,13083824
INFY,2020-04-03,603.5,606.0,582.15,585.7,10221655
INFY,2020-04-07,615.0,644.25,612.9,639.0,15145605
INFY,2020-04-08,630.0,655.65,626.35,631.6,11806896
INFY,2020-04-09,646.8,652.8,632.1,636.25,11931114
INFY,2020-04-13,629.0,651.7,626.05,637.4,8330276
INFY,2020-04-15,651.4,653.3,635.6,639.05,11963447
INFY,2020-04-16,619.95,634.9,603.5,623.85,17783287
INFY,2020-04-17,644.0,646.0,626.0,628.75,8878320
INFY,2020-04-20,640.0,661.0,639.0,653.3,13322913
INFY,2020-04-21,627.8,646.5,627.8,633.2,11660575
INFY,2020-04-22,633.2,645.0,628.05,641.85,8266728
INFY,2020-04-23,647.05,683.65,638.1,679.3,14451289
INFY,2020-04-24,668.55,675.0,654.8,658.0,7319940
INFY,2020-04-27,661.05,681.0,661.05,664.6,7183306
INFY,2020-04-28,673.0,677.0,653.05,660.7,7296571
INFY,2020-04-29,666.0,682.0,658.0,676.55,8639056
INFY,2020-04-30,700.0,720.0,698.1,715.5,16253821
INFY,2020-05-04,689.8,701.2,670.35,673.7,9122740
INFY,2020-05-05,681.75,685.6,670.0,673.7,6393053
INFY,2020-05-06,676.9,681.45,664.05,665.9,7934250
INFY,2020-05-07,665.55,674.35,662.45,664.95,4779548
INFY,2020-05-08,672.25,680.9,668.5,674.2,8400321
INFY,2020-05-11,682.5,698.55,678.0,682.9,7370186
INFY,2020-05-12,678.5,691.0,675.5,687.65,7356039
INFY,2020-05-13,694.8,699.9,683.75,694.15,8287101
INFY,2020-05-14,659.0,671.75,652.6,658.15,16888262
INFY,2020-05-15,664.8,664.8,646.7,652.3,9255353
INFY,2020-05-18,659.85,670.55,653.0,663.9,10435442
INFY,2020-05-19,664.0,674.8,655.0,668.6,5902208
INFY,2020-05-20,668.5,673.0,659.65,669.55,5794636
INFY,2020-05-21,666.5,679.45,665.4,672.2,7213225
INFY,2020-05-22,675.0,695.85,673.5,692.35,11867731
INFY,2020-05-26,693.0,699.45,679.0,680.55,7099606
INFY,2020-05-27,686.05,709.2,675.0,705.45,8774636
INFY,2020-05-28,707.0,710.0,690.0,707.4,9440091
INFY,2020-05-29,692.5,700.8,674.95,691.0,28290128
JNJ,2020-02-03,149.42,150.49,149.24,150.17,5765200
JNJ,2020-02-04,151.49,152.75,151.2,151.6,6541400
JNJ,2020-02-05,151.72,154.02,151.31,153.99,5979900
JNJ,2020-02-06,154.25,154.5,152.74,153.53,6201200
JNJ,2020-02-07,153.34,153.46,151.55,151.89,5700300
JNJ,2020-02-10,151.68,151.91,150.89,151.86,4835600
JNJ,2020-02-11,152.29,152.38,151.54,151.99,3715300
JNJ,2020-02-12,151.87,152.15,150.92,151.09,5166800
JNJ,2020-02-13,150.16,151.04,149.88,150.09,5480200
JNJ,2020-02-14,150.56,150.64,149.15,150.13,5716300
JNJ,2020-02-18,150.47,150.74,149.06,149.14,7230700
JNJ,2020-02-19,149.21,149.76,148.58,148.94,6115200
JNJ,2020-02-20,148.61,149.38,147.4,148.37,7464700
JNJ,2020-02-21,148.09,150.24,147.54,149.93,7776800
JNJ,2020-02-24,146.5,149.0,145.25,145.91,10588900
JNJ,2020-02-25,145.99,146.75,143.83,144.65,10529000
JNJ,2020-02-26,145.35,146.22,143.59,143.68,10093800
JNJ,2020-02-27,142.56,144.77,138.95,139.12,12566700
JNJ,2020-02-28,135.36,137.29,130.82,134.48,19820300
JNJ,2020-03-02,134.78,140.13,134.01,140.02,11508200
JNJ,2020-03-03,140.0,140.99,133.1,135.59,13662500
JNJ,2020-03-04,137.68,143.64,137.14,143.48,10560500
JNJ,2020-03-05,140.8,142.68,139.84,142.01,11339200
JNJ,2020-03-06,138.48,143.01,137.41,142.03,12239100
JNJ,2020-03-09,136.33,139.68,134.9,136.44,13848600
JNJ,2020-03-10,139.97,141.95,134.23,141.64,12698100
JNJ,2020-03-11,138.09,138.75,131.5,131.8,17763400
JNJ,2020-03-12,127.31,133.76,124.5,125.41,21539200
JNJ,2020-03-13,129.32,134.92,124.65,134.29,20084200
JNJ,2020-03-16,123.57,133.76,122.43,127.13,18877900
JNJ,2020-03-17,128.55,136.77,127.81,136.59,18911800
JNJ,2020-03-18,131.02,135.67,128.71,134.96,17521100
JNJ,2020-03-19,134.99,134.99,126.15,127.05,18482300
JNJ,2020-03-20,126.83,127.44,118.13,119.89,19785100
JNJ,2020-03-23,117.0,118.56,109.16,111.14,20815200
JNJ,2020-03-24,118.76,119.65,113.86,119.18,17604800
JNJ,2020-03-25,118.91,123.96,116.7,119.4,13986100
JNJ,2020-03-26,120.57,127.1,120.38,126.57,15066800
JNJ,2020-03-27,121.65,127.62,120.58,123.16,12133200
JNJ,2020-03-30,128.46,133.99,127.5,133.01,21754000
JNJ,2020-03-31,134.99,135.71,130.05,131.13,15746100
JNJ,2020-04-01,127.7,130.23,125.5,128.81,12606100
JNJ,2020-04-02,129.12,134.0,127.22,133.15,11594500
JNJ,2020-04-03,132.38,134.79,131.58,134.17,10071200
JNJ,2020-04-06,137.01,140.97,135.54,139.76,14994400
JNJ,2020-04-07,139.86,142.03,137.26,137.48,11567100
JNJ,2020-04-08,137.75,144.13,137.3,143.26,10758200
JNJ,2020-04-09,144.01,145.42,140.28,141.23,11125400
JNJ,2020-04-13,140.0,141.49,137.84,139.77,8153200
JNJ,2020-04-14,145.42,147.42,144.05,146.03,13838000
JNJ,2020-04-15,145.55,147.91,143.54,147.66,11962300
JNJ,2020-04-16,148.31,150.68,146.44,149.67,12181700
JNJ,2020-04-17,151.99,152.3,149.6,152.02,10920000
JNJ,2020-04-20,150.93,153.0,150.09,151.67,12226200
JNJ,2020-04-21,150.12,151.64,148.57,149.68,9951100
JNJ,2020-04-22,152.81,155.0,151.73,152.99,11515600
JNJ,2020-04-23,154.25,157.0,153.7,155.51,10665000
JNJ,2020-04-24,155.57,156.3,153.64,154.86,8653400
JNJ,2020-04-27,154.81,156.05,154.0,154.29,8924000
JNJ,2020-04-28,151.25,153.1,150.7,151.39,8558700
JNJ,2020-04-29,151.38,151.63,149.16,150.24,9285200
JNJ,2020-04-30,148.46,150.43,147.16,150.04,14829600
JNJ,2020-05-01,149.62,149.67,146.79,148.29,7309000
JNJ,2020-05-04,148.77,149.08,147.09,148.27,7198400
JNJ,2020-05-05,149.0,150.78,148.64,149.5,6562300
JNJ,2020-05-06,150.0,150.32,148.04,148.08,6191600
JNJ,2020-05-07,149.37,149.53,147.13,147.59,5570500
JNJ,2020-05-08,148.92,149.18,147.89,148.7,4712100
JNJ,2020-05-11,148.45,150.1,148.12,149.11,5887500
JNJ,2020-05-12,150.1,150.34,147.03,147.14,7039200
JNJ,2020-05-13,146.08,148.95,146.01,147.13,6970500
JNJ,2020-05-14,145.39,147.76,144.26,147.64,6871400
JNJ,2020-05-15,147.87,150.48,145.66,150.44,10340400
JNJ,2020-05-18,152.49,153.62,150.46,150.52,7388400
JNJ,2020-05-19,150.1,151.1,148.4,149.02,6107300
JNJ,2020-05-20,149.75,150.39,147.27,147.68,5713400
JNJ,2020-05-21,148.5,148.5,145.82,146.71,6487300
JNJ,2020-05-22,144.57,146.29,144.06,144.37,6140900
JNJ,2020-05-26,146.19,146.44,144.3,144.56,7072300
JNJ,2020-05-27,144.32,145.25,143.01,144.89,7950000
JNJ,2020-05-28,146.02,148.11,145.81,146.97,6189600
JNJ,2020-05-29,147.96,149.35,145.33,148.75,8504000
JPM,2020-02-03,132.66,134.24,132.66,133.37,10021100
JPM,2020-02-04,135.55,136.6,135.08,135.29,9157100
JPM,2020-02-05,136.57,137.73,136.01,137.59,10150700
JPM,2020-02-06,138.24,138.29,137.11,137.61,8992300
JPM,2020-02-07,136.73,137.67,136.3,137.17,6379800
JPM,2020-02-10,136.95,137.85,136.75,137.74,5960700
JPM,2020-02-11,138.26,138.82,137.78,138.0,6578600
JPM,2020-02-12,138.6,139.29,137.8,138.0,7958000
JPM,2020-02-13,137.75,138.34,136.4,137.88,7447500
JPM,2020-02-14,137.84,138.19,136.94,137.46,6627600
JPM,2020-02-18,137.34,137.71,135.05,135.64,8996400
JPM,2020-02-19,136.91,138.39,136.34,137.49,7071200
JPM,2020-02-20,137.17,138.36,136.53,137.49,7422800
JPM,2020-02-21,136.55,136.92,134.92,135.81,9772800
JPM,2020-02-24,131.44,133.2,130.8,132.16,13618400
